index,Image,Nom,reference,Catégorie,Montant HT,Montant TTC,Quantité,État,Position,code_moteur,link
12819,https://diesel-injecteurs.com/6454/turbo-opel-movano-a-22-dti-90-cv-720244-5004s.jpg,Turbo Opel Movano A 2.2 DTI 90 CV (720244-5004S),720244-5004S,Turbo Movano,200,200,10,0,,"G9T 720,G9T 722,G9T 750",https://www.autonorma.fr/p/28575-turbocompresseur-garrett-720244-5004s
12817,https://diesel-injecteurs.com/1038/turbo-nissan-x-trail-22-di-t30-136-cv-727477-5007s.jpg,Turbo Nissan X-Trail 2.2 DI (T30) 136 CV (727477-5007S),727477-5007S,Turbo X-Trail,250,250,9,0,,"YD22DDT,YD22DDTi,YD22ETI",https://www.autonorma.fr/p/26146-turbocompresseur-garrett-727477-5007s
12774,https://diesel-injecteurs.com/3911/turbo-volvo-v40-19-td-90-cv-454112-0004.jpg,Turbo Volvo V40 1.9 TD 90 CV (454112-0004),454112-0004,Turbo Volvo V40,"248,972","248,97",10,0,,"D 4192 T,F8QT",https://www.autonorma.fr/p/26302-turbocompresseur-garrett-454112-0004
12773,https://diesel-injecteurs.com/3910/turbo-volvo-s40-i-19-td-90-cv-454112-0004.jpg,Turbo Volvo S40 I 1.9 TD 90 CV (454112-0004),454112-0004,Turbo Volvo S40 1,"248,972","248,97",10,0,,"D 4192 T,F8QT",https://www.autonorma.fr/p/26302-turbocompresseur-garrett-454112-0004
12746,https://diesel-injecteurs.com/5603/turbo-mercedes-sprinter-ii-515-150-cv-5304-988-0057.jpg,Turbo Mercedes Sprinter II 515 150 CV (5304 988 0057),53049880057,Turbo Sprinter 2,494,494,10,0,,"OM 646.986,OM 646.989,OM 646.990",https://www.autonorma.fr/p/26163-turbocompresseur-kkk-53049880057
12745,https://diesel-injecteurs.com/5602/turbo-mercedes-sprinter-ii-415-150-cv-5304-988-0057.jpg,Turbo Mercedes Sprinter II 415 150 CV (5304 988 0057),53049880057,Turbo Sprinter 2,494,494,10,0,,"OM 646.986,OM 646.989,OM 646.990",https://www.autonorma.fr/p/26163-turbocompresseur-kkk-53049880057
12744,https://diesel-injecteurs.com/5601/turbo-mercedes-sprinter-ii-315-150-cv-5304-988-0057.jpg,Turbo Mercedes Sprinter II 315 150 CV (5304 988 0057),53049880057,Turbo Sprinter 2,494,494,10,0,,"OM 646.986,OM 646.989,OM 646.990",https://www.autonorma.fr/p/26163-turbocompresseur-kkk-53049880057
12743,https://diesel-injecteurs.com/5600/turbo-mercedes-sprinter-ii-215-150-cv-5304-988-0057.jpg,Turbo Mercedes Sprinter II 215 150 CV (5304 988 0057),53049880057,Turbo Sprinter 2,494,494,10,0,,"OM 646.986,OM 646.989,OM 646.990",https://www.autonorma.fr/p/26163-turbocompresseur-kkk-53049880057
12733,https://diesel-injecteurs.com/4008/turbo-mercedes-sprinter-i-212d-312d-412d-122-cv-454207-5001s.jpg,Turbo Mercedes Sprinter I 212D/312D/412D 122 CV (454207-5001S),454207-5001S,Turbo Sprinter 1,240,240,10,0,,OM 602.980,https://www.autonorma.fr/p/26215-turbocompresseur-garrett-454207-5001s
12732,https://diesel-injecteurs.com/4006/turbo-mercedes-sprinter-i-210d-310d-410d-102-cv-454207-5001s.jpg,Turbo Mercedes Sprinter I 210D/310D/410D 102 CV (454207-5001S),454207-5001S,Turbo Sprinter 1,240,240,10,0,,OM 602.980,https://www.autonorma.fr/p/26215-turbocompresseur-garrett-454207-5001s
12706,https://diesel-injecteurs.com/3997/turbo-mercedes-classe-g-290-td-w461-120-cv-garrett-454203-0001.jpg,Turbo Mercedes Classe G 290 TD (W461) 120 CV GARRETT (454203-0001),454203-0001,Turbo Classe G,"278,384","278,38",10,0,,"OM 605.960,OM 605.962",https://www.autonorma.fr/p/26382-turbocompresseur-garrett-454203-0001
12664,https://diesel-injecteurs.com/3502/turbo-kia-sportage-i-20-td-83-cv-0k058-13700c.jpg,Turbo KIA Sportage I 2.0 TD 83 CV (0K058-13700C),0K058-13700C,Turbo Sportage 1,"301,94","301,94",10,0,,RF,https://www.autonorma.fr/p/28561-turbocompresseur-garrett-0k05813700c
12663,https://diesel-injecteurs.com/3501/turbo-kia-retona-20-td-83-cv-0k058-13700c.jpg,Turbo KIA Retona 2.0 TD 83 CV (0K058-13700C),0K058-13700C,Turbo Retona,"301,94","301,94",10,0,,RF,https://www.autonorma.fr/p/28561-turbocompresseur-garrett-0k05813700c
12662,https://diesel-injecteurs.com/6395/turbo-kia-sportage-i-25-td-83-cv-715924-5003s.jpg,Turbo KIA Sportage I 2.5 TD 83 CV (715924-5003S),715924-5003S,Turbo Sportage 1,"282,14","282,14",10,0,,D4BH,https://www.autonorma.fr/p/26136-turbocompresseur-garrett-715924-5003s
12661,https://diesel-injecteurs.com/6394/turbo-kia-pregio-25-tci-94-cv-715924-5003s.jpg,Turbo KIA Pregio 2.5 TCI 94 CV (715924-5003S),715924-5003S,Turbo Pregio,"282,14","282,14",10,0,,D4BH,https://www.autonorma.fr/p/26136-turbocompresseur-garrett-715924-5003s
12651,https://diesel-injecteurs.com/7727/turbo-jeep-cherokee-25-td-xj-115-cv-va59b.jpg,Turbo Jeep Cherokee 2.5 TD (XJ) 115 CV (VA59B),VA59B,Turbo Cherokee,"297,98","297,98",10,0,,"25TDS (VM41B),ENC",https://www.autonorma.fr/p/26451-turbocompresseur-ihi-va59b
12647,https://diesel-injecteurs.com/4720/turbo-iveco-daily-3-28-td-125-cv-49377-07000.jpg,Turbo Iveco Daily 3 2.8 TD 125 CV (49377-07000),49377-07000,Turbo Daily,"229,376","229,38",10,0,,"8140.43,8140.43B,8140.43C,8140.43R,8140.43S,S9W 700,S9W 702",https://www.autonorma.fr/p/26279-turbocompresseur-garrett-49377-07000
12641,https://diesel-injecteurs.com/2779/turbo-iveco-daily-3-23-td-110-cv-5303-988-0066.jpg,Turbo Iveco Daily 3 2.3 TD 110 CV (5303 988 0066),53039880066,Turbo Daily,230,230,10,0,,F1AE0481B,https://www.autonorma.fr/p/26505-turbocompresseur-kkk-53039880066
12635,https://diesel-injecteurs.com/5654/turbo-iveco-daily-i-25-5-100-cv-5314-988-7001.jpg,Turbo Iveco Daily I 2.5 5 100 CV (5314 988 7001),53149887001,Turbo Daily 1,"301,94","301,94",10,0,,ABL,https://www.autonorma.fr/p/26629-turbocompresseur-kkk-53149887001
12621,https://diesel-injecteurs.com/3174/turbo-kia-magentis-20-crdi-140-cv-757886-5004s.jpg,Turbo KIA Magentis 2.0 CRDi 140 CV (757886-5004S),757886-5004S,Turbo Magentis,250,250,10,0,,"D4EA,D4EA-F,D4HA",https://www.autonorma.fr/p/26481-turbocompresseur-garrett-757886-5004s
12603,https://diesel-injecteurs.com/3124/turbo-kia-rio-15-crdi-110-cv-garrett-740611-5002s.jpg,Turbo KIA Rio 1.5 CRDI 110 CV GARRETT (740611-5002S),740611-5002S,Turbo Rio,230,230,10,0,,"D3EA,D4FA,D4FB,D4FB-L",https://www.autonorma.fr/p/26180-turbocompresseur-garrett-740611-5002s
12601,https://diesel-injecteurs.com/1981/turbo-kia-ceed-15-crdi-110-cv-garrett-740611-5002s.jpg,Turbo KIA Ceed 1.5 CRDI 110 CV GARRETT (740611-5002S),740611-5002S,Turbo Ceed,230,230,10,0,,"D3EA,D4FA,D4FB,D4FB-L",https://www.autonorma.fr/p/26180-turbocompresseur-garrett-740611-5002s
12600,https://diesel-injecteurs.com/6565/turbo-hyundai-getz-15-crdi-88-cv-garrett-740611-5002s.jpg,Turbo Hyundai Getz 1.5 CRDI 88 CV GARRETT (740611-5002S),740611-5002S,Turbo Getz,230,230,10,0,,"D3EA,D4FA,D4FB,D4FB-L",https://www.autonorma.fr/p/26180-turbocompresseur-garrett-740611-5002s
12593,https://diesel-injecteurs.com/3794/turbo-honda-civic-20-i-tdi-105-cv-452098-0004.jpg,Turbo Honda Civic 2.0 i TDI 105 CV (452098-0004),452098-0004,Turbo Civic,230,230,10,0,,"20 T2N,20 T2R",https://www.autonorma.fr/p/26297-turbocompresseur-garrett-452098-0004
12592,https://diesel-injecteurs.com/3792/turbo-honda-accord-20-tci-e-105-cv-452098-0004.jpg,Turbo Honda Accord 2.0 TCI/E 105 CV (452098-0004),452098-0004,Turbo Accord,230,230,10,0,,"20 T2N,20 T2R",https://www.autonorma.fr/p/26297-turbocompresseur-garrett-452098-0004
12591,https://diesel-injecteurs.com/2406/turbo-ford-transit-vi-24-tdci-140-cv-752610-5032s.jpg,Turbo Ford Transit VI 2.4 TDCi 140 CV (752610-5032S),752610-5032S,Turbo Transit,"258,776","258,78",10,0,,"DT244,H9FB,H9FD",https://www.autonorma.fr/p/29120-turbocompresseur-garrett-752610-5032s
12588,https://diesel-injecteurs.com/6377/turbo-ford-transit-v-20-tdci-85-cv-714716-5003s.jpg,Turbo Ford Transit V 2.0 TDCi 85 CV (714716-5003S),714716-5003S,Turbo Transit,260,260,10,0,,"ABFA,BHDA,BHDB,BHPA,C9DA,C9DB,C9DC,D3FA,F3FA,HCPA,HCPB,P7PA,P7PB,P9PA,P9PB,P9PC,P9PD,R2PA,R3PA,RWPE,RWPF",https://www.autonorma.fr/p/27029-turbocompresseur-garrett-714716-5003s
12587,https://diesel-injecteurs.com/6375/turbo-ford-transit-v-20-tdci-100-cv-714716-5003s.jpg,Turbo Ford Transit V 2.0 TDCi 100 CV (714716-5003S),714716-5003S,Turbo Transit,260,260,10,0,,"ABFA,BHDA,BHDB,BHPA,C9DA,C9DB,C9DC,D3FA,F3FA,HCPA,HCPB,P7PA,P7PB,P9PA,P9PB,P9PC,P9PD,R2PA,R3PA,RWPE,RWPF",https://www.autonorma.fr/p/27029-turbocompresseur-garrett-714716-5003s
12586,https://diesel-injecteurs.com/6519/turbo-ford-transit-v-20-di-85-85-85-cv-726194-5005s.jpg,Turbo Ford Transit V 2.0 Di 85 85 85 CV (726194-5005S),726194-5005S,Turbo Transit,"252,44","252,44",10,0,,"ABFA,BHDA,BHDB,BHPA,C9DA,C9DB,C9DC,F3FA,HCPA,HCPB,P7PA,P7PB,P9PA,P9PB,P9PC,P9PD,R2PA,R3PA,RWPE,RWPF",https://www.autonorma.fr/p/26242-turbocompresseur-garrett-726194-5005s
12565,https://diesel-injecteurs.com/7146/turbo-ford-mondeo-iii-20-tdci-90-cv-garrett-802419-5002s.jpg,Turbo Ford Mondeo III 2.0 TDCi 90 CV GARRETT (802419-5002S),802419-5002S,Turbo Mondeo 3,"252,44","252,44",10,0,,"BHDA,BHDB,BHPA,C9DA,C9DB,C9DC,D5BA,D6BA,HCPA,HCPB,HJBA,HJBB,HJBC,P7PA,P7PB,P9PA,P9PB,P9PC,P9PD,R2PA,R3PA,RWPE,RWPF,SDBA",https://www.autonorma.fr/p/26161-turbocompresseur-garrett-802419-5002s
12564,https://diesel-injecteurs.com/7145/turbo-ford-mondeo-iii-20-tdci-115-cv-garrett-802419-5002s.jpg,Turbo Ford Mondeo III 2.0 TDCi 115 CV GARRETT (802419-5002S),802419-5002S,Turbo Mondeo 3,"252,44","252,44",10,0,,"BHDA,BHDB,BHPA,C9DA,C9DB,C9DC,D5BA,D6BA,HCPA,HCPB,HJBA,HJBB,HJBC,P7PA,P7PB,P9PA,P9PB,P9PC,P9PD,R2PA,R3PA,RWPE,RWPF,SDBA",https://www.autonorma.fr/p/26161-turbocompresseur-garrett-802419-5002s
12553,https://diesel-injecteurs.com/2971/turbo-volkswagen-sharan-19-tdi-130-cv-5439-988-0047.jpg,Turbo Volkswagen Sharan 1.9 TDI 130 CV (5439 988 0047),54399880047,Turbo Sharan,210,210,10,0,,"ASZ,BTB",https://www.autonorma.fr/p/26126-turbocompresseur-kkk-54399880047
12552,https://diesel-injecteurs.com/6075/turbo-volkswagen-polo-iv-19-tdi-130-cv-5439-988-0047.jpg,Turbo Volkswagen Polo IV 1.9 TDI 130 CV (5439 988 0047),54399880047,Turbo Polo,210,210,10,0,,"ASZ,BTB",https://www.autonorma.fr/p/26126-turbocompresseur-kkk-54399880047
12551,https://diesel-injecteurs.com/6073/turbo-seat-alhambra-19-tdi-130-cv-5439-988-0047.jpg,Turbo Seat Alhambra 1.9 TDI 130 CV (5439 988 0047),54399880047,Turbo Alhambra,210,210,10,0,,"ASZ,BTB",https://www.autonorma.fr/p/26126-turbocompresseur-kkk-54399880047
12550,https://diesel-injecteurs.com/2969/turbo-ford-galaxy-19-tdi-150-cv-5439-988-0047.jpg,Turbo Ford Galaxy 1.9 TDI 150 CV (5439 988 0047),54399880047,Turbo Galaxy,210,210,10,0,,"ASZ,BTB",https://www.autonorma.fr/p/26126-turbocompresseur-kkk-54399880047
12549,https://diesel-injecteurs.com/2967/turbo-ford-galaxy-19-tdi-130-cv-5439-988-0047.jpg,Turbo Ford Galaxy 1.9 TDI 130 CV (5439 988 0047),54399880047,Turbo Galaxy,210,210,10,0,,"ASZ,BTB",https://www.autonorma.fr/p/26126-turbocompresseur-kkk-54399880047
12548,https://diesel-injecteurs.com/5578/turbo-volvo-v50-25-t5-220-cv-5304-988-0033.jpg,Turbo Volvo V50 2.5 T5 220 CV (5304 988 0033),53049880033,Turbo Volvo V50,"598,94","598,94",10,0,,"B 5254 T10,B 5254 T11,B 5254 T3,B 5254 T6,B 5254 T7,B 5254 T8,HUBA,HUWA,HYDA,HYDB,HYDC",https://www.autonorma.fr/p/26374-turbocompresseur-kkk-53049880033
12547,https://diesel-injecteurs.com/5576/turbo-volvo-s40-ii-25-t5-220-cv-5304-988-0033.jpg,Turbo Volvo S40 II 2.5 T5 220 CV (5304 988 0033),53049880033,Turbo Volvo S40 2,"598,94","598,94",10,0,,"B 5254 T10,B 5254 T11,B 5254 T3,B 5254 T6,B 5254 T7,B 5254 T8,HUBA,HUWA,HYDA,HYDB,HYDC",https://www.autonorma.fr/p/26374-turbocompresseur-kkk-53049880033
12546,https://diesel-injecteurs.com/5574/turbo-volvo-c70-ii-25-t5-220-cv-5304-988-0033.jpg,Turbo Volvo C70 II 2.5 T5 220 CV (5304 988 0033),53049880033,Turbo Volvo C70 2,"598,94","598,94",10,0,,"B 5254 T10,B 5254 T11,B 5254 T3,B 5254 T6,B 5254 T7,B 5254 T8,HUBA,HUWA,HYDA,HYDB,HYDC",https://www.autonorma.fr/p/26374-turbocompresseur-kkk-53049880033
12545,https://diesel-injecteurs.com/5572/turbo-ford-s-max-25-turbo-220-cv-5304-988-0033.jpg,Turbo Ford S-Max 2.5 Turbo 220 CV (5304 988 0033),53049880033,Turbo S-Max,"598,94","598,94",10,0,,"B 5254 T10,B 5254 T11,B 5254 T3,B 5254 T6,B 5254 T7,B 5254 T8,HUBA,HUWA,HYDA,HYDB,HYDC",https://www.autonorma.fr/p/26374-turbocompresseur-kkk-53049880033
12544,https://diesel-injecteurs.com/5570/turbo-ford-mondeo-iv-25-turbo-220-cv-5304-988-0033.jpg,Turbo Ford Mondeo IV 2.5 Turbo 220 CV (5304 988 0033),53049880033,Turbo Mondeo,"598,94","598,94",10,0,,"B 5254 T10,B 5254 T11,B 5254 T3,B 5254 T6,B 5254 T7,B 5254 T8,HUBA,HUWA,HYDA,HYDB,HYDC",https://www.autonorma.fr/p/26374-turbocompresseur-kkk-53049880033
12543,https://diesel-injecteurs.com/5568/turbo-ford-focus-ii-25-st-225-cv-5304-988-0033.jpg,Turbo Ford Focus II 2.5 ST 225 CV (5304 988 0033),53049880033,Turbo Focus 2,"598,94","598,94",10,0,,"B 5254 T10,B 5254 T11,B 5254 T3,B 5254 T6,B 5254 T7,B 5254 T8,HUBA,HUWA,HYDA,HYDB,HYDC",https://www.autonorma.fr/p/26374-turbocompresseur-kkk-53049880033
12540,https://diesel-injecteurs.com/3308/turbo-ford-focus-i-18-tdci-115-cv-garrett-802418-5001s.jpg,Turbo Ford Focus I 1.8 TDCi 115 CV GARRETT (802418-5001S),802418-5001S,Turbo Focus 1,240,240,10,0,,"F9DA,F9DB,FFDA",https://www.autonorma.fr/p/26159-turbocompresseur-garrett-802418-5001s
12531,https://diesel-injecteurs.com/3754/turbo-ford-orion-iii-18-td-gal-90-cv-452014-0006.jpg,"Turbo Ford Orion III 1,8 TD (GAL) 90 CV (452014-0006)",452014-0006,Turbo Orion 3,"400,94","400,94",10,0,,"RFD,RFK,RFS",https://www.autonorma.fr/p/26093-turbocompresseur-garrett-452014-0006
12530,https://diesel-injecteurs.com/3753/turbo-ford-escort-escort-18-td-90-cv-452014-0006.jpg,"Turbo Ford Escort Escort 1,8 TD 90 CV (452014-0006)",452014-0006,Turbo Escort,"400,94","400,94",10,0,,"RFD,RFK,RFS",https://www.autonorma.fr/p/26093-turbocompresseur-garrett-452014-0006
12520,https://diesel-injecteurs.com/6741/turbo-ford-focus-2-20-tdci-110-cv-garrett-760774-5003s.jpg,Turbo Ford Focus 2 2.0 TDCi 110 CV GARRETT (760774-5003S),760774-5003S,Turbo Focus 2,240,240,10,0,,"AZBA,AZBC,AZWA,AZWC,D 4204 T,G6DA,G6DB,G6DC,G6DD,G6DE,G6DF,G6DG,IXDA,KLBA,KLWA,LPBA,QXBA,QXBB,QXWA,QXWB,QXWC,TYBA,TYWA,UFBA,UFBB,UFWA,UKBA,UKBB,UKDA,UKWA",https://www.autonorma.fr/p/29128-turbocompresseur-garrett-760774-5003s
12494,https://diesel-injecteurs.com/5638/turbo-opel-movano-a-28-dti-114-cv-5314-988-6444.jpg,Turbo Opel Movano A 2.8 DTI 114 CV (5314 988 6444),53149886444,Turbo Movano,"301,94","301,94",10,0,,"8140.43,S9W 700,S9W 702",https://www.autonorma.fr/p/26358-turbocompresseur-mitsubishi-53149886444
12493,https://diesel-injecteurs.com/5637/turbo-fiat-ducato-ii-28-tdi-115-cv-5314-988-6444.jpg,Turbo Fiat Ducato II 2.8 TDI 115 CV (5314 988 6444),53149886444,Turbo Ducato 2,"301,94","301,94",10,0,,"8140.43,S9W 700,S9W 702",https://www.autonorma.fr/p/26358-turbocompresseur-mitsubishi-53149886444
12478,https://diesel-injecteurs.com/6243/turbo-fiat-bravo-i-19-td-101-cv-702339-0001.jpg,Turbo Fiat Bravo I 1.9 TD 101 CV (702339-0001),702339-0001,Turbo Bravo 1,"229,376","229,38",10,0,,"182 A7.000,182 B9.000",https://www.autonorma.fr/p/26599-turbocompresseur-garrett-702339-0001
12443,https://diesel-injecteurs.com/6025/turbo-renault-scenic-ii-15-dci-86-cv-5435-998-0028.jpg,Turbo Renault Scenic II 1.5 dCi 86 CV (5435 998 0028),54359980028,Turbo Scenic 2,210,210,10,0,,"K9K 266,K9K 410,K9K 430,K9K 612,K9K 626,K9K 636,K9K 646,K9K 656,K9K 657,K9K 832,K9K 834,K9K 836,K9K 837,K9K 846,K9K 884,K9K 892,K9K 894,K9K 896,K9K 898",https://www.autonorma.fr/p/26186-turbocompresseur-kkk-54359980028
12442,https://diesel-injecteurs.com/6023/turbo-renault-megane-iii-15-dci-90-cv-5435-998-0028.jpg,Turbo Renault Megane III 1.5 dCi 90 CV (5435 998 0028),54359980028,Turbo Megane 3,210,210,10,0,,"K9K 266,K9K 410,K9K 430,K9K 612,K9K 626,K9K 636,K9K 646,K9K 656,K9K 657,K9K 832,K9K 834,K9K 836,K9K 837,K9K 846,K9K 884,K9K 892,K9K 894,K9K 896,K9K 898",https://www.autonorma.fr/p/26186-turbocompresseur-kkk-54359980028
12441,https://diesel-injecteurs.com/2941/turbo-renault-clio-iii-15-dci-88-cv-5435-998-0028.jpg,Turbo Renault Clio III 1.5 dCi 88 CV (5435 998 0028),54359980028,Turbo Clio 3,210,210,10,0,,"K9K 266,K9K 410,K9K 430,K9K 612,K9K 626,K9K 636,K9K 646,K9K 656,K9K 657,K9K 832,K9K 834,K9K 836,K9K 837,K9K 846,K9K 884,K9K 892,K9K 894,K9K 896,K9K 898",https://www.autonorma.fr/p/26186-turbocompresseur-kkk-54359980028
12440,https://diesel-injecteurs.com/1907/turbo-dacia-logan-15-dci-88-cv-5435-998-0028.jpg,Turbo Dacia Logan 1.5 dCi 88 CV (5435 998 0028),54359980028,Turbo Logan,210,210,10,0,,"K9K 266,K9K 410,K9K 430,K9K 612,K9K 626,K9K 636,K9K 646,K9K 656,K9K 657,K9K 832,K9K 834,K9K 836,K9K 837,K9K 846,K9K 884,K9K 892,K9K 894,K9K 896,K9K 898",https://www.autonorma.fr/p/26186-turbocompresseur-kkk-54359980028
12436,https://diesel-injecteurs.com/6001/turbo-suzuki-jimny-15-ddis-86-cv-5435-988-0016.jpg,Turbo Suzuki Jimny 1.5 DDiS 86 CV (5435 988 0016),54359880016,Turbo Jimny,"216,8","216,8",10,0,,"K9K 266,K9K 700,K9K 792",https://www.autonorma.fr/p/28647-turbocompresseur-borgwarner-54359880016
12435,https://diesel-injecteurs.com/6000/turbo-renault-scenic-ii-15-dci-86-cv-5435-988-0016.jpg,Turbo Renault Scenic II 1.5 dCi 86 CV (5435 988 0016),54359880016,Turbo Scenic 2,"216,8","216,8",10,0,,"K9K 266,K9K 700,K9K 792",https://www.autonorma.fr/p/28647-turbocompresseur-borgwarner-54359880016
12434,https://diesel-injecteurs.com/5999/turbo-renault-megane-iii-15-dci-90-cv-5435-988-0016.jpg,Turbo Renault Megane III 1.5 dCi 90 CV (5435 988 0016),54359880016,Turbo Megane 3,"216,8","216,8",10,0,,"K9K 266,K9K 700,K9K 792",https://www.autonorma.fr/p/28647-turbocompresseur-borgwarner-54359880016
12433,https://diesel-injecteurs.com/5998/turbo-renault-clio-iii-15-dci-88-cv-5435-988-0016.jpg,Turbo Renault Clio III 1.5 dCi 88 CV (5435 988 0016),54359880016,Turbo Clio 3,"216,8","216,8",10,0,,"K9K 266,K9K 700,K9K 792",https://www.autonorma.fr/p/28647-turbocompresseur-borgwarner-54359880016
12432,https://diesel-injecteurs.com/5997/turbo-dacia-logan-15-dci-88-cv-5435-988-0016.jpg,Turbo Dacia Logan 1.5 dCi 88 CV (5435 988 0016),54359880016,Turbo Logan,"216,8","216,8",10,0,,"K9K 266,K9K 700,K9K 792",https://www.autonorma.fr/p/28647-turbocompresseur-borgwarner-54359880016
12424,https://diesel-injecteurs.com/3881/turbo-peugeot-406-21-td-110-cv-454091-0002.jpg,Turbo Peugeot 406 2.1 TD 110 CV (454091-0002),454091-0002,Turbo 406,"278,384","278,38",10,0,,P8C (XUD11BTE),https://www.autonorma.fr/p/26312-turbocompresseur-garrett-454091-0002
12408,https://diesel-injecteurs.com/6986/turbo-peugeot-expert-20-hdi-120-cv-782053-5001s.jpg,Turbo Peugeot Expert 2.0 HDI 120 CV (782053-5001S),782053-5001S,Turbo Expert,"296,996",297,10,0,,"RHK,RHK (DW10UTED4)",https://www.autonorma.fr/p/29213-turbocompresseur-garrett-782053-5001s
12407,https://diesel-injecteurs.com/6985/turbo-fiat-scudo-20-multijet-120-cv-782053-5001s.jpg,Turbo Fiat Scudo 2.0 Multijet 120 CV (782053-5001S),782053-5001S,Turbo Scudo,"296,996",297,10,0,,"RHK,RHK (DW10UTED4)",https://www.autonorma.fr/p/29213-turbocompresseur-garrett-782053-5001s
12406,https://diesel-injecteurs.com/6984/turbo-citroen-jumpy-20-hdi-120-cv-782053-5001s.jpg,Turbo Citroen Jumpy 2.0 HDI 120 CV (782053-5001S),782053-5001S,Turbo Jumpy,"296,996",297,10,0,,"RHK,RHK (DW10UTED4)",https://www.autonorma.fr/p/29213-turbocompresseur-garrett-782053-5001s
12395,https://diesel-injecteurs.com/4557/turbo-peugeot-boxer-iii-30-hdi-158-cv-49189-02951.jpg,Turbo Peugeot Boxer III 3.0 HDI 158 CV (49189-02951),49189-02951,Turbo Boxer 3,"301,94","301,94",10,0,,F1CE0481D (F30DT),https://www.autonorma.fr/p/26546-turbocompresseur-mitsubishi-49189-02951
12394,https://diesel-injecteurs.com/4556/turbo-fiat-ducato-iii-30-160-multijet-158-cv-49189-02951.jpg,Turbo Fiat Ducato III 3.0 160 Multijet 158 CV (49189-02951),49189-02951,Turbo Ducato 3,"301,94","301,94",10,0,,F1CE0481D (F30DT),https://www.autonorma.fr/p/26546-turbocompresseur-mitsubishi-49189-02951
12393,https://diesel-injecteurs.com/4555/turbo-citroen-jumper-30-hdi-158-cv-49189-02951.jpg,Turbo Citroen Jumper 3.0 HDI 158 CV (49189-02951),49189-02951,Turbo Jumper,"301,94","301,94",10,0,,F1CE0481D (F30DT),https://www.autonorma.fr/p/26546-turbocompresseur-mitsubishi-49189-02951
12379,https://diesel-injecteurs.com/5722/turbo-peugeot-j5-25-td-113-cv-kkk-5316-988-6723.jpg,Turbo Peugeot J5 2.5 TD 113 CV KKK (5316 988 6723),53169886723,Turbo J5,"301,94","301,94",10,0,,THX (DJ5TED),https://www.autonorma.fr/p/26338-turbocompresseur-kkk-53169886723
12378,https://diesel-injecteurs.com/5721/turbo-peugeot-107-24-td-107-cv-kkk-5316-988-6723.jpg,Turbo Peugeot 107 2.4 TD 107 CV KKK (5316 988 6723),53169886723,Turbo 107,"301,94","301,94",10,0,,THX (DJ5TED),https://www.autonorma.fr/p/26338-turbocompresseur-kkk-53169886723
12377,https://diesel-injecteurs.com/5720/turbo-citroen-jumper-25-td-107-cv-kkk-5316-988-6723.jpg,Turbo Citroen Jumper 2.5 TD 107 CV KKK (5316 988 6723),53169886723,Turbo Jumper,"301,94","301,94",10,0,,THX (DJ5TED),https://www.autonorma.fr/p/26338-turbocompresseur-kkk-53169886723
12368,https://diesel-injecteurs.com/5384/turbo-peugeot-boxer-ii-22-td-101-cv-5303-988-0062.jpg,Turbo Peugeot Boxer II 2.2 TD 101 CV (5303 988 0062),53039880062,Turbo Boxer 2,210,210,10,0,,4HY (DW12UTED),https://www.autonorma.fr/p/26439-turbocompresseur-kkk-53039880062
12364,https://diesel-injecteurs.com/5670/turbo-peugeot-j5-19-td-92-96-cv-5314-988-7015.jpg,Turbo Peugeot J5 1.9 TD 92/96 CV (5314 988 7015),53149887015,Turbo J5,279,279,10,0,,"D8C (XUD9UTF),DHX (XUD9TF/BTF),DHX (XUD9TF/L),DHY (XUD9TE),XUD9TE",https://www.autonorma.fr/p/26637-turbocompresseur-kkk-53149887015
12362,https://diesel-injecteurs.com/5669/turbo-fiat-ducato-ii-19-td-90-cv-5314-988-7015.jpg,Turbo Fiat Ducato II 1.9 TD 90 CV (5314 988 7015),53149887015,Turbo Ducato 2,279,279,10,0,,"D8C (XUD9UTF),DHX (XUD9TF/BTF),DHX (XUD9TF/L),DHY (XUD9TE),XUD9TE",https://www.autonorma.fr/p/26637-turbocompresseur-kkk-53149887015
12353,https://diesel-injecteurs.com/2634/turbo-peugeot-expert-19-td-92-cv-454086-5001s.jpg,Turbo Peugeot Expert 1.9 TD 92 CV (454086-5001S),454086-5001S,Turbo Expert,280,280,10,0,,"D8B,DHX (XUD9TF/L)",https://www.autonorma.fr/p/26096-turbocompresseur-garrett-454086-5001s
12352,https://diesel-injecteurs.com/3877/turbo-fiat-scudo-19-td-92-cv-454086-5001s.jpg,Turbo Fiat Scudo 1.9 TD 92 CV (454086-5001S),454086-5001S,Turbo Scudo,280,280,10,0,,"D8B,DHX (XUD9TF/L)",https://www.autonorma.fr/p/26096-turbocompresseur-garrett-454086-5001s
12317,https://diesel-injecteurs.com/6490/turbo-peugeot-607-27-v6-hdi-fap-204-cv-garrett-723341-0013.jpg,Turbo Peugeot 607 2.7 V6 HDi FAP 204 CV GARRETT (723341-0013),723341-0013,Turbo 607,299,299,10,0,,"DT17ED4,DT17TED4,UHZ (DT17),UHZ (DT17BTED4)",https://www.autonorma.fr/p/29161-turbocompresseur-garrett-723341-0013
